Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1675971011,1,,Aggregated,0.900000,0.000000,36,37,37,37,39,39,39,39,39,39,39,32,0,37,41.67639771856102,34.60958499999833,139.08502599952044,119.78125
1675971012,1,GET,perf_check,0.900000,0.000000,36,36,37,37,39,39,39,39,39,39,39,33,0,37,41.5163148482503,34.60958499999833,139.08502599952044,119.78787878787878
1675971012,1,,Aggregated,0.900000,0.000000,36,36,37,37,39,39,39,39,39,39,39,33,0,37,41.5163148482503,34.60958499999833,139.08502599952044,119.78787878787878
1675971013,1,GET,perf_check,0.900000,0.000000,36,37,37,38,39,39,39,39,39,39,39,34,0,37,41.40016517618171,34.60958499999833,139.08502599952044,119.79411764705883
1675971013,1,,Aggregated,0.900000,0.000000,36,37,37,38,39,39,39,39,39,39,39,34,0,37,41.40016517618171,34.60958499999833,139.08502599952044,119.79411764705883
1675971014,1,GET,perf_check,0.900000,0.000000,36,37,37,38,39,39,39,39,39,39,39,35,0,37,41.23062748538879,34.60958499999833,139.08502599952044,119.77142857142857
1675971014,1,,Aggregated,0.900000,0.000000,36,37,37,38,39,39,39,39,39,39,39,35,0,37,41.23062748538879,34.60958499999833,139.08502599952044,119.77142857142857
1675971015,1,GET,perf_check,0.900000,0.000000,36,36,37,38,39,39,39,39,39,39,39,36,0,37,41.075057166280104,34.60958499999833,139.08502599952044,119.77777777777777
1675971015,1,,Aggregated,0.900000,0.000000,36,36,37,38,39,39,39,39,39,39,39,36,0,37,41.075057166280104,34.60958499999833,139.08502599952044,119.77777777777777
1675971016,1,GET,perf_check,1.000000,0.000000,36,36,36,37,38,38,38,38,38,38,38,37,0,37,40.91541632393224,34.60958499999833,139.08502599952044,119.78378378378379
1675971016,1,,Aggregated,1.000000,0.000000,36,36,36,37,38,38,38,38,38,38,38,37,0,37,40.91541632393224,34.60958499999833,139.08502599952044,119.78378378378379
1675971017,1,GET,perf_check,1.000000,0.000000,36,36,36,37,38,38,38,38,38,38,38,38,0,37,40.74817397323434,34.560206997412024,139.08502599952044,119.78947368421052
1675971017,1,,Aggregated,1.000000,0.000000,36,36,36,37,38,38,38,38,38,38,38,38,0,37,40.74817397323434,34.560206997412024,139.08502599952044,119.78947368421052
1675971018,1,GET,perf_check,1.000000,0.000000,36,36,37,38,38,38,38,38,38,38,38,39,0,37,40.68136566620058,34.560206997412024,139.08502599952044,119.7948717948718
1675971018,1,,Aggregated,1.000000,0.000000,36,36,37,38,38,38,38,38,38,38,38,39,0,37,40.68136566620058,34.560206997412024,139.08502599952044,119.7948717948718
